StudentID,Age,Gender,School_Type,Socioeconomic_Status,Mathematics_Score,Science_Score,Language_Arts_Score,Social_Studies_Score,Mathematics_Improvement,Science_Improvement,Language_Arts_Improvement,Social_Studies_Improvement,Logical_Reasoning,Critical_Thinking,Analytical_Ability,Creativity,Communication,Emotional_Intelligence,Social_Skills,Leadership,Sports_Participation,Sports_Involvement,Arts_Participation,Arts_Involvement,Music_Participation,Music_Involvement,Science_Club_Participation,Science_Club_Involvement,Debate_Participation,Debate_Involvement,Community_Service_Participation,Community_Service_Involvement,Learning_Style,STEM_Score,Business_Finance_Score,Arts_Media_Score,Healthcare_Score,Education_Score,Social_Services_Score,Trades_Manufacturing_Score,Government_Law_Score,Primary_Career_Recommendation,Secondary_Career_Recommendations,Recommendation_Confidence
STU0233,0.4,Male,Public,Middle,0.5647058823529412,0.6363636363636364,0.7469879518072291,0.8041237113402062,0.52,0.4,0.5599999999999999,0.36,0.11111111111111105,0.0,0.7777777777777779,0.11111111111111116,1.0,0.7777777777777777,0.2222222222222222,0.33333333333333337,0.0,0.0,1.0,0.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auditory,0.3991626611,0.12283320090000005,0.530294739,0.4742070096,0.5643461261,0.46238217780000007,0.224491298,0.39738767359999994,Education,"['Arts_Media', 'Healthcare']",0.0782630869369003
STU0234,0.4,Male,Public,High,0.5294117647058824,0.5909090909090908,0.6506024096385543,0.6391752577319588,0.6399999999999999,0.4,0.5599999999999999,0.6,0.7777777777777778,0.0,0.888888888888889,0.5555555555555556,0.33333333333333337,0.33333333333333326,0.0,0.6666666666666667,1.0,0.6,1.0,0.19999999999999998,1.0000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Reading/Writing,0.5756446575999999,0.3135345047,0.42129158219999996,0.32795705820000004,0.30161309849999995,0.1991368299000001,0.5413019875999999,0.5148858096,STEM,"['Trades_Manufacturing', 'Government_Law']",0.078932839313142
STU0235,0.0,Female,Public,High,0.8588235294117647,0.7159090909090908,0.09638554216867479,0.29896907216494856,0.16000000000000003,0.5200000000000001,0.28,0.52,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.0,0.7777777777777779,1.0,0.6,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.0,0.6000000000000001,Visual,0.5193671777,0.5022561131,0.3922293509,0.37629316920000005,0.3001707814,0.33887114620000003,0.5397118541,0.4654127749,Trades_Manufacturing,"['STEM', 'Business_Finance']",0.04674697775997047
STU0236,1.0,Female,Private,Low,0.5411764705882353,0.6818181818181818,0.7108433734939761,0.7525773195876289,0.4,0.6400000000000001,0.7599999999999999,0.08000000000000002,0.6666666666666667,0.0,0.3333333333333333,0.0,1.0,0.8888888888888888,0.7777777777777778,1.0,1.0,1.0,1.0,0.9999999999999999,0.0,0.0,1.0,0.3999999999999999,0.0,0.0,0.0,0.0,Visual,0.4477321203,0.4791752136,0.3287085059,0.46820915900000004,0.7405415917000001,0.6795896221000001,0.2713756892,0.5756998199000001,Education,"['Social_Services', 'Government_Law']",0.14011612453163924
STU0237,0.8,Female,Public,Middle,0.6941176470588235,0.7272727272727272,0.566265060240964,1.0,0.8399999999999999,0.6400000000000001,0.6399999999999999,0.56,0.5555555555555556,0.5555555555555556,1.0,1.0,0.7777777777777778,0.11111111111111116,0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,Kinesthetic,0.6337293468,0.5492755585,0.6896665719,0.3968778819,0.7300226710000001,0.344561121,0.4823193966,0.7836969867000001,Government_Law,"['Education', 'Arts_Media']",0.12338247172627402
STU0238,0.6000000000000001,Male,Public,Low,0.6705882352941176,0.6818181818181818,0.5903614457831327,0.6288659793814434,0.72,0.4,0.52,0.4,0.11111111111111105,0.4444444444444444,0.888888888888889,0.888888888888889,0.6666666666666667,0.9999999999999999,0.3333333333333333,0.888888888888889,1.0,0.4,0.0,0.0,1.0000000000000002,1.0,1.0,0.5999999999999999,1.0,0.6000000000000001,0.0,0.0,Reading/Writing,0.6002405561999999,0.652826819,0.7816282354999999,0.6103751169,0.6700358603000001,0.5202784506,0.38060689420000005,0.7766316181999999,Arts_Media,"['Government_Law', 'Education']",0.011456884232545178
STU0239,0.2,Male,Charter,High,0.44705882352941173,0.7272727272727272,0.2891566265060242,0.45360824742268047,0.6,0.4,0.52,0.4,0.33333333333333326,0.7777777777777778,0.5555555555555556,0.6666666666666667,0.22222222222222227,0.0,0.3333333333333333,0.888888888888889,0.0,0.0,1.0,0.5999999999999999,0.0,0.0,1.0,0.19999999999999996,1.0,0.4,1.0,1.0,Visual,0.4290035789,0.5326757501,0.4217945687,0.3585257384,0.4073556869,0.2799073865000001,0.484479713,0.7253964609000001,Government_Law,"['Business_Finance', 'Trades_Manufacturing']",0.44309457826789145
STU0240,1.0,Female,Public,Middle,0.8117647058823529,0.6704545454545454,0.7228915662650603,0.7938144329896908,0.44,0.2,0.44,0.32,0.8888888888888888,1.0,0.2222222222222222,0.7777777777777779,0.11111111111111116,0.5555555555555555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,Reading/Writing,0.45534916659999997,0.7535258536,0.46728737919999996,0.6260126865000001,0.1910829421,0.2716187979000001,0.690726663,0.7818681678,Government_Law,"['Business_Finance', 'Trades_Manufacturing']",0.06513610352228486
STU0241,1.0,Male,Public,Middle,0.7411764705882352,0.5454545454545454,0.37349397590361455,0.9587628865979382,0.6799999999999999,0.6000000000000001,0.39999999999999997,0.28,0.6666666666666667,0.6666666666666666,0.6666666666666667,1.0,1.0,0.2222222222222222,0.0,0.888888888888889,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.6000000000000001,1.0,0.8,Kinesthetic,0.6550194279999999,0.5202087321,0.8617747896999999,0.3719494118,0.4970237343000001,0.2575968449000001,0.8582411157,0.8310391111,Arts_Media,"['Trades_Manufacturing', 'Government_Law']",0.008093109955483013
STU0242,0.4,Male,Private,Middle,0.29411764705882354,0.6590909090909091,0.6506024096385543,0.7628865979381444,0.5599999999999999,0.4,0.5599999999999999,0.52,0.0,0.3333333333333333,0.888888888888889,0.11111111111111116,0.4444444444444444,0.6666666666666666,0.0,0.888888888888889,0.0,0.0,1.0,0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,Kinesthetic,0.3554363277,0.5262452074999999,0.3715775596,0.45532386090000004,0.3732053799,0.43060089800000007,0.34490109560000004,0.5590661932,Government_Law,"['Business_Finance', 'Healthcare']",0.0754340006094481
STU0243,0.0,Male,Public,Middle,0.6941176470588235,0.5340909090909091,0.7951807228915664,0.9484536082474226,0.2,0.4,0.36,0.56,0.33333333333333326,0.8888888888888888,1.0,0.5555555555555556,0.8888888888888888,0.7777777777777777,0.7777777777777778,0.888888888888889,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Visual,0.4924658763,0.6276898774999999,0.641520383,0.7234927994,0.7808472045000001,0.8073790385,0.5521327819999999,0.6747159821,Social_Services,"['Education', 'Healthcare']",0.06097323066633506
STU0244,0.0,Male,Public,Low,0.5058823529411764,0.5227272727272727,0.5421686746987953,0.8041237113402062,0.6399999999999999,0.8,0.48,0.48000000000000004,1.0,0.3333333333333333,0.1111111111111111,0.888888888888889,1.0,0.11111111111111116,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,Kinesthetic,0.39554989409999997,0.22795677620000002,0.7512583836,0.3371675674,0.49543404150000003,0.19419617330000005,0.8067173577,0.516793812,Trades_Manufacturing,"['Arts_Media', 'Government_Law']",0.1274859719415022
STU0245,0.6000000000000001,Male,Public,Middle,0.8352941176470587,0.5909090909090908,0.8554216867469882,0.7938144329896908,0.32,0.56,0.48,0.64,0.2222222222222222,0.8888888888888888,0.888888888888889,0.0,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.4444444444444445,0.0,0.0,0.0,0.0,1.0000000000000002,0.19999999999999996,0.0,0.0,1.0,0.4,0.0,0.0,Visual,0.3558144347,0.492760659,0.32068240959999994,0.5907364734,0.49508276170000004,0.6983321690000001,0.305461986,0.7115598531,Government_Law,"['Social_Services', 'Healthcare']",0.03038273755595139
STU0246,0.4,Male,Private,Middle,0.388235294117647,0.6363636363636364,0.493975903614458,0.6082474226804124,0.6,0.5200000000000001,0.52,0.56,0.0,0.3333333333333333,0.1111111111111111,0.4444444444444445,1.0,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,Auditory,0.3068723943,0.6936985335999999,0.586389655,0.7255111,0.9027767228000001,0.7777188453,0.45686447379999995,0.6135206104,Education,"['Social_Services', 'Healthcare']",0.28751609735511596
STU0247,1.0,Female,Public,High,0.5764705882352941,0.6590909090909091,0.7469879518072291,0.731958762886598,0.16000000000000003,0.6400000000000001,0.6399999999999999,0.08000000000000002,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.7777777777777779,0.0,0.4444444444444444,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auditory,0.43592346579999997,0.19007031210000003,0.3856757951,0.3655900789,0.3496649714,0.3719817552000001,0.586489596,0.39604287439999997,Trades_Manufacturing,"['STEM', 'Government_Law']",0.3461677234038957
STU0248,0.8,Male,Private,Middle,0.7058823529411764,0.8068181818181818,0.3975903614457832,0.6804123711340206,0.76,0.7600000000000001,0.5599999999999999,0.32,0.8888888888888888,0.1111111111111111,0.0,0.33333333333333337,0.8888888888888888,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.2,0.0,0.0,Kinesthetic,0.4549302973,0.45043331929999997,0.5092865609999999,0.4163093,0.6956591387000001,0.6275533196,0.7618975851,0.6192081964,Trades_Manufacturing,"['Education', 'Social_Services']",0.15227142443599842
STU0249,0.4,Male,Public,Middle,0.6470588235294117,0.5681818181818181,0.8192771084337351,0.6804123711340206,0.4,0.16000000000000003,0.6,0.6799999999999999,0.33333333333333326,0.5555555555555556,0.1111111111111111,0.0,0.11111111111111116,0.4444444444444444,0.4444444444444444,0.6666666666666667,1.0,0.8,0.0,0.0,1.0000000000000002,0.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,Auditory,0.33020008269999995,0.5622259002,0.21319413040000001,0.6096066837,0.4479834338,0.40567996590000005,0.248023097,0.4120640942,Healthcare,"['Business_Finance', 'Education']",0.10891162984343337
STU0250,0.6000000000000001,Female,Public,High,0.776470588235294,0.6818181818181818,0.7951807228915664,0.6494845360824743,0.28,0.4,0.12000000000000005,0.24,0.11111111111111105,0.5555555555555556,0.6666666666666667,0.6666666666666667,0.11111111111111116,0.4444444444444444,0.5555555555555556,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001,0.0,0.0,Visual,0.4103928253,0.5607081123,0.4358453377,0.4974858337,0.4737457232,0.38453159070000004,0.4375217884,0.6019059685,Government_Law,"['Business_Finance', 'Healthcare']",0.09469510349599404
STU0251,0.6000000000000001,Male,Private,Low,0.3764705882352941,0.6704545454545454,0.7228915662650603,0.7216494845360826,0.36,0.4,0.5599999999999999,0.0,0.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,0.5555555555555556,0.9999999999999999,0.7777777777777778,0.11111111111111116,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.0,0.7999999999999998,0.0,0.0,1.0,0.2,Reading/Writing,0.47949983729999995,0.3321672409,0.34704013019999996,0.6623467301,0.6543504784,0.7206672970000001,0.017638528689999988,0.3455655081,Social_Services,"['Healthcare', 'Education']",0.13406568854488668
STU0252,0.4,Male,Public,High,0.9294117647058823,0.5454545454545454,0.566265060240964,0.48453608247422686,0.4,0.32000000000000006,0.48,0.8400000000000001,0.7777777777777778,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.22222222222222227,0.4444444444444444,0.3333333333333333,0.888888888888889,1.0,0.4,1.0,0.7999999999999998,0.0,0.0,1.0,0.5999999999999999,0.0,0.0,0.0,0.0,Visual,0.6993444571999999,0.6040520354,0.5075055947,0.4020959544,0.3230186046,0.35659307670000007,0.361207439,0.6793056623,STEM,"['Government_Law', 'Business_Finance']",0.046043658467130794
STU0253,0.6000000000000001,Female,Public,Low,0.7294117647058823,0.6704545454545454,0.37349397590361455,0.8144329896907216,0.44,0.4,0.52,0.52,0.11111111111111105,0.2222222222222222,0.3333333333333333,1.0,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.7777777777777779,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001,1.0,0.8,Auditory,0.3656928428999999,0.5353816779999999,0.5328078916,0.4864800647,0.4247105217,0.5306455386000001,0.6117601120999999,0.6858427893,Government_Law,"['Trades_Manufacturing', 'Business_Finance']",0.17030781824118815
STU0254,0.4,Male,Public,Middle,0.8823529411764706,0.8295454545454545,0.566265060240964,0.5463917525773196,0.72,0.2,0.39999999999999997,0.36,1.0,1.0,0.0,0.6666666666666667,0.4444444444444444,0.7777777777777777,0.1111111111111111,0.0,1.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auditory,0.47222282169999996,0.4466395613,0.40468961859999997,0.7602892075000001,0.40841877,0.41732103880000004,0.48060433430000005,0.21071849660000003,Healthcare,"['Trades_Manufacturing', 'STEM']",0.6430529843850612
STU0255,0.2,Male,Private,Middle,0.7999999999999999,0.6818181818181818,0.8313253012048194,0.6494845360824743,0.48,0.6400000000000001,0.6799999999999999,0.32,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.6666666666666667,0.22222222222222227,0.33333333333333326,0.3333333333333333,0.7777777777777779,1.0,0.19999999999999998,1.0,0.9999999999999999,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.0,0.4,Reading/Writing,0.8128882479,0.5884340308,0.5030680718,0.5979745568,0.3691630725,0.43189203400000004,0.6913036612000001,0.34489294119999997,STEM,"['Trades_Manufacturing', 'Healthcare']",0.27952989139189643
STU0256,0.4,Male,Public,Middle,0.6352941176470588,0.6931818181818181,0.6506024096385543,0.731958762886598,0.08000000000000007,0.4,0.52,0.6,1.0,0.8888888888888888,0.888888888888889,0.4444444444444445,0.7777777777777778,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,Visual,0.7251474267,0.40762008729999993,0.5349950585,0.7754635499,0.4383260195,0.2932411422000001,0.35113341789999997,0.2510417856,Healthcare,"['STEM', 'Arts_Media']",0.11566091386606403
STU0257,0.4,Male,Public,High,0.4117647058823529,0.5340909090909091,0.34939759036144585,0.5463917525773196,0.24000000000000002,0.5200000000000001,0.36,0.56,0.7777777777777778,0.8888888888888888,0.5555555555555556,0.33333333333333337,0.22222222222222227,0.8888888888888888,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kinesthetic,0.5250743243,0.4962424812999999,0.210816136,0.8333534736999999,0.3412715116,0.568998255,0.4750089897,0.49341188709999995,Healthcare,"['Social_Services', 'STEM']",0.6078052088008178
STU0258,0.6000000000000001,Female,Public,Low,0.5411764705882353,0.9886363636363635,0.4337349397590362,0.3814432989690722,1.0,0.4800000000000001,0.39999999999999997,0.52,0.33333333333333326,0.6666666666666666,0.6666666666666667,0.33333333333333337,0.5555555555555556,0.11111111111111116,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5999999999999999,1.0,0.2,1.0,0.6000000000000001,Auditory,0.5831212588999999,0.6252074263999999,0.3596668467,0.5408078877,0.5041002333000001,0.20253973360000005,0.13287386550000008,0.7927311419,Government_Law,"['Business_Finance', 'STEM']",0.38515863247036175
STU0259,0.6000000000000001,Female,Charter,Middle,0.9176470588235293,0.5454545454545454,0.8554216867469882,0.6288659793814434,0.48,0.56,0.6399999999999999,0.44,0.33333333333333326,0.3333333333333333,0.6666666666666667,0.0,1.0,0.8888888888888888,0.8888888888888888,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,Kinesthetic,0.4499047094,0.5692902863,0.4385928346,0.5257991613,0.7181289169,0.8267892993000001,0.08070853404,0.5546207007,Social_Services,"['Education', 'Business_Finance']",0.24981301491261662
STU0260,0.0,Male,Public,Middle,0.8823529411764706,0.3636363636363636,0.7228915662650603,0.4639175257731959,0.6399999999999999,0.0,0.44,0.24,0.4444444444444444,0.7777777777777778,0.0,0.11111111111111116,0.4444444444444444,0.5555555555555555,1.0,0.5555555555555556,0.0,0.0,0.0,0.0,1.0000000000000002,0.19999999999999996,1.0,0.19999999999999996,1.0,0.4,0.0,0.0,Reading/Writing,0.45795718929999996,0.5689817591999999,0.4362943833,0.5825603623,0.6978827788,0.5770795877000001,0.3901493871,0.5686354004999999,Education,"['Healthcare', 'Social_Services']",0.2651311604955193
STU0261,0.0,Female,Public,High,0.5294117647058824,0.7954545454545454,0.40963855421686757,0.7938144329896908,0.4,0.56,0.44,0.44,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666667,0.6666666666666667,0.8888888888888888,0.8888888888888888,0.11111111111111116,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,Visual,0.3568493625,0.16711585969999998,0.45768612379999996,0.46043839140000004,0.7082664492000001,0.7760542528000001,0.7352468935,0.23600297779999996,Social_Services,"['Trades_Manufacturing', 'Education']",0.09379722635254067
STU0262,0.2,Female,Public,Low,0.14117647058823535,0.6363636363636364,0.3132530120481929,0.5051546391752578,0.28,0.4,0.44,0.6799999999999999,0.6666666666666667,0.7777777777777778,0.0,0.7777777777777779,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.22222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.2,Kinesthetic,0.38802379309999996,0.4129265128,0.6159186237000001,0.6805376805000001,0.5075272548,0.6380039381000001,0.6662267038,0.5157011417999999,Healthcare,"['Trades_Manufacturing', 'Social_Services']",0.0328735735701815
STU0263,0.0,Male,Public,High,0.6,0.6022727272727272,0.5180722891566266,0.9175257731958764,0.4,0.56,0.6799999999999999,0.4,0.33333333333333326,0.2222222222222222,0.0,0.7777777777777779,0.8888888888888888,0.4444444444444444,0.2222222222222222,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auditory,0.23418882779999997,0.3227201397999999,0.6859195416,0.49831386969999997,0.5788404954,0.48551720290000006,0.5934298795,0.5373838658,Arts_Media,"['Trades_Manufacturing', 'Education']",0.212631360105435
STU0264,0.4,Female,Public,Middle,0.5882352941176471,0.5568181818181818,0.3012048192771085,0.6804123711340206,0.48,0.28,0.5599999999999999,0.6,0.0,0.4444444444444444,0.7777777777777779,0.888888888888889,0.11111111111111116,0.4444444444444444,1.0,0.22222222222222227,0.0,0.0,1.0,0.19999999999999998,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,Kinesthetic,0.3812218193,0.345150402,0.638410981,0.5728517445,0.47863540660000004,0.6773318146,0.6504659872999999,0.3759198662,Social_Services,"['Trades_Manufacturing', 'Arts_Media']",0.06174118817981883
STU0265,0.6000000000000001,Male,Public,Low,0.6,0.9772727272727273,0.602409638554217,0.6907216494845362,0.4,0.56,0.28,0.4,0.33333333333333326,0.2222222222222222,0.3333333333333333,0.6666666666666667,1.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Reading/Writing,0.49167171789999997,0.3385071419,0.5704516612999999,0.3808851918,0.7009689544000001,0.3108067794000001,0.4766565584,0.41399943139999995,Education,"['Arts_Media', 'STEM']",0.3000690386079759
STU0266,0.0,Male,Public,Middle,0.7294117647058823,0.7159090909090908,1.0000000000000002,0.3814432989690722,0.8399999999999999,0.7200000000000001,0.32,0.64,0.33333333333333326,0.5555555555555556,1.0,0.0,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3999999999999999,1.0,0.4,0.0,0.0,Visual,0.5785199046999999,0.43841543169999997,0.34509306559999997,0.4434121449,0.4664948456,0.36919308300000003,0.17114060210000004,0.4339585709,STEM,"['Education', 'Healthcare']",0.2575494818832424
STU0267,0.0,Male,Private,Low,0.7999999999999999,0.75,0.34939759036144585,0.711340206185567,0.36,0.4800000000000001,0.48,0.32,0.0,0.5555555555555556,0.7777777777777779,0.7777777777777779,1.0,0.5555555555555555,0.8888888888888888,0.888888888888889,1.0,0.4,0.0,0.0,1.0000000000000002,1.0,0.0,0.0,1.0,0.2,1.0,0.8,Visual,0.4724029332,0.5516177266,0.7278028005,0.6001577568,0.8495304082000001,0.6489258523,0.42591178399999996,0.7961676523000001,Education,"['Government_Law', 'Arts_Media']",0.12266609622974614
STU0268,0.2,Male,Private,Middle,0.8117647058823529,0.6818181818181818,0.602409638554217,0.6701030927835052,0.28,0.36000000000000004,0.36,0.48000000000000004,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.6666666666666667,1.0,0.11111111111111116,1.0,0.22222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kinesthetic,0.6845391072,0.4248729447,0.577323323,0.5350431571,0.8985310731,0.48257190670000005,0.6082014044,0.3939559912,Education,"['STEM', 'Trades_Manufacturing']",0.4920039930028922
STU0269,1.0,Male,Public,Low,0.7176470588235294,0.7045454545454545,0.8674698795180724,0.48453608247422686,0.6399999999999999,0.36000000000000004,0.08000000000000002,0.56,0.7777777777777778,0.0,0.0,0.11111111111111116,0.4444444444444444,0.5555555555555555,0.8888888888888888,0.22222222222222227,1.0,0.19999999999999998,0.0,0.0,0.0,0.0,1.0,0.3999999999999999,1.0,0.6000000000000001,1.0,0.8,Auditory,0.38916004239999996,0.17092097169999998,0.3176910072,0.5388714546,0.5562943613000001,0.6303448180000001,0.38257677090000003,0.5340535237999999,Social_Services,"['Education', 'Healthcare']",0.17023373296691352
STU0270,0.2,Female,Private,Middle,0.3176470588235294,0.8863636363636362,0.7710843373493977,0.7010309278350516,0.6399999999999999,0.56,0.36,0.36,0.8888888888888888,0.4444444444444444,0.888888888888889,0.5555555555555556,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kinesthetic,0.5172708516,0.4742769838,0.4274703667,0.4343837001,0.5571080583,0.3466655873000001,0.5611924706,0.48740811450000004,Trades_Manufacturing,"['Education', 'STEM']",0.009359433365219688
STU0271,0.4,Male,Public,Middle,0.5764705882352941,0.6136363636363635,0.602409638554217,0.6288659793814434,0.48,0.56,0.39999999999999997,0.52,0.6666666666666667,0.4444444444444444,0.2222222222222222,0.22222222222222227,0.11111111111111116,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kinesthetic,0.3422402005,0.26226435049999997,0.27312508729999996,0.27513990750000006,0.38444802950000007,0.2574442546000001,0.4180142051,0.34583594910000004,Trades_Manufacturing,"['Education', 'Government_Law']",0.0771474305160198
STU0272,0.6000000000000001,Male,Private,Middle,1.0,0.40909090909090906,0.602409638554217,0.6494845360824743,0.36,0.5200000000000001,0.39999999999999997,0.44,0.4444444444444444,0.8888888888888888,0.6666666666666667,0.4444444444444445,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auditory,0.4366700457,0.47329536269999994,0.44684466689999996,0.435427616,0.3501086244,0.27276002000000005,0.4232917877,0.2354029406,Business_Finance,"['Arts_Media', 'STEM']",0.06078666819390052
STU0273,0.2,Male,Public,Middle,0.7058823529411764,0.8068181818181818,0.42168674698795194,0.6907216494845362,0.12000000000000005,0.44000000000000006,0.6,0.44,0.6666666666666667,1.0,0.6666666666666667,0.5555555555555556,0.6666666666666667,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.5999999999999999,0.0,0.0,1.0,0.8,0.0,0.0,Auditory,0.5458860456,0.4302079443,0.6106444963,0.4044351299,0.5042169807,0.2515870910000001,0.367091508,0.41651403019999994,Arts_Media,"['STEM', 'Education']",0.14886844110283917
STU0274,0.0,Female,Public,Middle,0.7058823529411764,0.7386363636363635,0.5783132530120483,0.6082474226804124,0.72,0.5200000000000001,0.040000000000000036,0.36,0.11111111111111105,0.3333333333333333,1.0,0.5555555555555556,0.0,0.6666666666666666,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,1.0000000000000002,0.3999999999999999,1.0,0.3999999999999999,0.0,0.0,0.0,0.0,Auditory,0.6004494827,0.35164025520000003,0.4875657309,0.5444481783,0.43467021860000005,0.5024696436,0.42146540219999995,0.45923999270000004,STEM,"['Healthcare', 'Social_Services']",0.12873296283270314
STU0275,0.6000000000000001,Female,Charter,Low,0.7058823529411764,0.6704545454545454,0.6746987951807231,0.7216494845360826,0.6399999999999999,0.44000000000000006,0.36,0.64,1.0,0.5555555555555556,1.0,0.7777777777777779,0.22222222222222227,0.6666666666666666,0.2222222222222222,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,Visual,0.7299121569,0.46328173619999996,0.5503272628,0.557378518,0.3470191973,0.5328619812000001,0.4701234394,0.5314010251,STEM,"['Healthcare', 'Arts_Media']",0.39667804748213986
STU0276,0.6000000000000001,Female,Private,Middle,0.7176470588235294,0.7386363636363635,0.8313253012048194,0.6701030927835052,0.4,0.4,0.6,0.32,0.6666666666666667,1.0,0.3333333333333333,0.7777777777777779,0.33333333333333337,0.0,0.7777777777777778,0.4444444444444445,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reading/Writing,0.4899114804,0.5853502378,0.5874457079,0.5535841487,0.5254436450000001,0.3372895909,0.5386480462,0.5041015605,Arts_Media,"['Business_Finance', 'Healthcare']",0.004786219328631075
STU0277,0.0,Female,Public,High,0.22352941176470592,0.5909090909090908,0.5180722891566266,0.7628865979381444,0.48,0.6000000000000001,0.36,0.52,0.33333333333333326,0.6666666666666666,0.7777777777777779,0.888888888888889,0.7777777777777778,0.7777777777777777,1.0,0.7777777777777779,0.0,0.0,0.0,0.0,1.0000000000000002,0.19999999999999996,0.0,0.0,0.0,0.0,1.0,1.0,Auditory,0.3154215066,0.5884545845,0.6408465678,0.6629084023999999,0.6449966885000001,0.7272001443000001,0.5857502582,0.6092074572,Social_Services,"['Healthcare', 'Education']",0.14779532841832865
STU0278,0.2,Female,Public,High,0.6,0.6590909090909091,0.602409638554217,0.6082474226804124,0.4,0.5200000000000001,0.24,0.32,0.4444444444444444,0.2222222222222222,0.7777777777777779,0.0,0.11111111111111116,0.6666666666666666,0.6666666666666666,0.22222222222222227,1.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Auditory,0.6954170403000001,0.23792741379999996,0.13698756889999997,0.4525783575,0.38331555790000005,0.6415745683,0.3888677706,0.47149192970000003,STEM,"['Social_Services', 'Government_Law']",0.1237691170844724
